lat,long,wind_speed,cluster_label
23.51041,-117.14726,6.07,86
24.007446,-93.946777,7.43,3
25.069138,-97.482483,8.19,76
25.069443,-97.463135,8.19,76
25.069763,-97.443756,8.19,76
25.070091,-97.424377,8.19,76
25.070404,-97.404999,8.19,76
25.086678,-97.482849,8.18,76
25.087006,-97.46347,8.19,76
25.087318,-97.444092,8.19,76
25.087639,-97.424713,8.19,76
25.087952,-97.405334,8.19,76
25.104233,-97.483215,8.19,76
25.104553,-97.463837,8.19,76
25.104874,-97.444458,8.2,76
25.105179,-97.425049,8.2,76
25.105492,-97.40567,8.2,76
25.121788,-97.483582,8.21,76
25.122116,-97.464172,8.19,76
25.122429,-97.444794,8.19,76
25.122742,-97.425415,8.2,76
25.123039,-97.406006,8.2,76
25.123955,-97.347839,8.19,76
25.124245,-97.328461,8.19,76
25.139336,-97.483948,8.22,76
25.139671,-97.464539,8.18,76
25.139984,-97.445129,8.19,76
25.140297,-97.425751,8.19,76
25.140617,-97.406372,8.2,76
25.14151,-97.348175,8.19,76
25.141808,-97.328796,8.19,76
25.159088,-97.348511,8.19,76
25.15937,-97.329102,8.19,76
25.15966,-97.309692,8.19,76
25.176628,-97.348816,8.19,76
25.176926,-97.329407,8.19,76
25.177216,-97.310028,8.19,76
25.194481,-97.329742,8.19,76
25.194771,-97.310333,8.19,76
25.195061,-97.290924,8.18,76
25.26355,-97.408752,8.18,76
25.263863,-97.389313,8.17,76
25.264458,-97.350464,8.17,76
25.264755,-97.331055,8.17,76
25.281128,-97.409088,8.2,76
25.281425,-97.389648,8.15,76
25.282036,-97.3508,8.16,76
25.282326,-97.33136,8.17,76
25.29837,-97.428864,8.18,76
25.298691,-97.409424,8.2,76
25.299004,-97.389984,8.15,76
25.299309,-97.370544,8.15,76
25.299599,-97.351135,8.15,76
25.299896,-97.331665,8.16,76
25.300179,-97.312256,8.16,76
25.316269,-97.40979,8.17,76
25.316566,-97.39032,8.16,76
25.316879,-97.37088,8.13,76
25.317467,-97.332001,8.14,76
25.317757,-97.312561,8.15,76
25.333839,-97.410126,8.14,76
25.334145,-97.390686,8.16,76
25.33445,-97.371216,8.12,76
25.335045,-97.332336,8.13,76
25.35202,-97.371552,8.11,76
25.367073,-97.527527,8.05,76
25.383957,-97.566833,7.9,76
25.3843,-97.547363,8.02,76
25.384628,-97.527893,8.04,76
25.384964,-97.508423,8.08,76
25.385292,-97.488983,8.08,76
25.402222,-97.528259,8.05,76
25.402557,-97.508789,8.08,76
25.402885,-97.489349,8.07,76
25.403206,-97.469879,8.05,76
25.419792,-97.528625,8.03,76
25.42012,-97.509186,8.05,76
25.420448,-97.489716,8.01,76
25.420792,-97.470245,7.96,76
25.436699,-97.567963,7.87,76
25.43705,-97.548492,7.99,76
25.437378,-97.529022,8.04,76
25.437714,-97.509552,8.03,76
25.438034,-97.490051,7.95,76
25.454285,-97.568359,7.87,76
25.454628,-97.548859,7.98,76
25.454979,-97.529388,8.01,76
25.455299,-97.509918,7.95,76
25.455635,-97.490417,7.83,76
25.472557,-97.529755,7.93,76
25.494713,-97.237793,8.11,76
25.49498,-97.218323,8.14,76
25.495239,-97.198822,8.16,76
25.495514,-97.179321,8.17,76
25.495766,-97.159851,8.18,76
25.512306,-97.238098,8.1,76
25.512573,-97.218597,8.13,76
25.51284,-97.199097,8.16,76
25.5131,-97.179626,8.17,76
25.513351,-97.160126,8.18,76
24.396194,-81.941071,6.78,33
25.529892,-97.238403,8.08,76
25.530167,-97.218903,8.13,76
25.530434,-97.199402,8.15,76
25.530693,-97.179901,8.17,76
25.530952,-97.1604,8.18,76
25.547493,-97.238708,8.08,76
25.54776,-97.219208,8.12,76
25.548027,-97.199707,8.15,76
25.548294,-97.180176,8.16,76
25.548546,-97.160706,8.18,76
25.565094,-97.239014,8.08,76
25.565369,-97.219482,8.1,76
25.565628,-97.199982,8.14,76
25.565887,-97.180481,8.16,76
25.566147,-97.16098,8.18,76
24.458946,-81.889801,6.73,33
24.647507,-82.869385,6.69,33
24.684959,-82.764862,6.65,33
24.553055,-81.812744,6.54,33
24.501427,-81.392975,6.72,33
25.761757,-97.007599,8.2,76
25.761971,-96.988037,8.19,76
25.76239,-96.948914,8.17,76
25.779358,-97.007843,8.2,76
25.779587,-96.988281,8.19,76
25.796989,-97.008087,8.21,76
25.797218,-96.988525,8.2,76
25.797424,-96.968933,8.19,76
24.765106,-82.476166,6.53,33
24.762146,-82.457153,6.53,33
24.759201,-82.43811,6.53,33
24.756256,-82.419098,6.53,33
25.814621,-97.008331,8.21,76
25.814835,-96.98877,8.2,76
25.815048,-96.969177,8.19,76
25.789566,-93.660828,7.34,3
24.782372,-82.4729,6.51,33
24.779427,-82.453888,6.51,33
24.776474,-82.434875,6.51,33
24.773529,-82.415833,6.51,33
24.770561,-82.39682,6.51,33
25.832466,-96.989014,8.2,76
25.832672,-96.969421,8.19,76
24.7967,-82.450623,6.5,33
24.793747,-82.43161,6.5,33
24.790787,-82.412598,6.5,33
24.81102,-82.428345,6.48,33
24.741951,-81.991028,6.5,33
24.738892,-81.972015,6.5,33
24.735855,-81.953033,6.5,33
24.732788,-81.934021,6.5,33
24.729729,-81.915039,6.51,33
24.726654,-81.896057,6.51,33
24.756157,-81.968658,6.49,33
24.75309,-81.949646,6.49,33
24.750038,-81.930664,6.49,33
24.746971,-81.911682,6.5,33
24.743904,-81.89267,6.5,33
24.740814,-81.873688,6.5,33
24.737755,-81.854706,6.51,33
24.770348,-81.946289,6.48,33
24.767288,-81.927307,6.48,33
24.764214,-81.908295,6.49,33
24.761162,-81.889282,6.49,33
24.758087,-81.8703,6.49,33
24.755005,-81.851318,6.5,33
24.751923,-81.832306,6.5,33
24.631805,-81.111786,6.66,33
25.896492,-97.460358,7.46,76
24.784538,-81.92392,6.47,33
24.781479,-81.904907,6.47,33
24.778404,-81.885925,6.48,33
24.77533,-81.866913,6.48,33
24.772255,-81.8479,6.49,33
24.800575,-81.803101,6.48,33
24.820915,-81.818726,6.46,33
24.817825,-81.799713,6.47,33
24.814735,-81.780701,6.47,33
25.973732,-96.971313,8.21,76
24.841255,-81.83432,6.44,33
24.838165,-81.815308,6.45,33
24.835083,-81.796295,6.45,33
24.831985,-81.777283,6.46,33
24.828896,-81.75827,6.46,33
24.721123,-81.112915,6.57,33
25.99115,-96.99118,8.23,76
25.991371,-96.971558,8.22,76
25.991585,-96.951935,8.2,76
24.925438,-82.249756,6.38,33
24.864685,-81.868958,6.42,33
24.855423,-81.81189,6.44,33
24.852333,-81.792908,6.44,33
24.849243,-81.773865,6.45,33
24.818062,-81.583801,6.51,33
24.814919,-81.564819,6.52,33
24.811775,-81.545807,6.53,33
26.008575,-97.011047,8.24,76
26.008793,-96.991425,8.23,76
26.009014,-96.971802,8.21,76
26.009224,-96.952148,8.2,76
24.945702,-82.265503,6.36,33
24.942719,-82.24646,6.36,33
24.939713,-82.227386,6.36,33
24.900345,-81.979767,6.39,33
24.897293,-81.960724,6.39,33
24.894234,-81.941711,6.4,33
24.8881,-81.903625,6.4,33
24.885017,-81.884613,6.4,33
24.88195,-81.86557,6.41,33
24.87886,-81.846558,6.41,33
24.875771,-81.827515,6.42,33
24.869591,-81.78949,6.43,33
24.835297,-81.580353,6.5,33
24.832161,-81.56134,6.51,33
24.82901,-81.542328,6.52,33
24.825859,-81.523346,6.53,33
24.822708,-81.504333,6.54,33
26.026218,-97.011292,8.24,76
26.026436,-96.991669,8.23,76
26.026657,-96.972046,8.21,76
26.026867,-96.952393,8.2,76
24.965988,-82.281281,6.35,33
24.96299,-82.262207,6.35,33
24.960007,-82.243134,6.35,33
24.956993,-82.22406,6.35,33
24.953995,-82.205017,6.35,33
24.923721,-82.014496,6.37,33
24.920662,-81.995453,6.37,33
24.917625,-81.97641,6.37,33
24.914558,-81.957367,6.38,33
24.911499,-81.938324,6.38,33
24.908424,-81.919281,6.39,33
24.905357,-81.900238,6.39,33
24.90229,-81.881226,6.39,33
24.899208,-81.862183,6.4,33
24.896126,-81.84314,6.4,33
24.893044,-81.824127,6.41,33
24.877548,-81.729004,6.43,33
24.874443,-81.709961,6.44,33
24.871323,-81.690948,6.45,33
24.868217,-81.671936,6.46,33
24.865089,-81.652924,6.46,33
24.855682,-81.595886,6.49,33
24.852554,-81.576874,6.49,33
24.849403,-81.557861,6.5,33
24.846252,-81.538879,6.51,33
24.843109,-81.519867,6.52,33
24.839951,-81.500854,6.53,33
24.836792,-81.481873,6.53,33
24.833626,-81.46286,6.54,33
26.032654,-97.738098,7.45,76
26.043179,-97.070465,8.28,76
26.043411,-97.050842,8.27,76
26.043861,-97.011536,8.24,76
26.044079,-96.991913,8.23,76
26.044296,-96.97226,8.21,76
24.980286,-82.258911,6.33,33
24.977287,-82.239838,6.33,33
24.974289,-82.220764,6.34,33
24.947083,-82.049225,6.35,33
24.944038,-82.030182,6.35,33
24.940987,-82.011108,6.36,33
24.937935,-81.992065,6.36,33
24.934891,-81.973022,6.36,33
24.931839,-81.953979,6.36,33
24.928764,-81.934937,6.37,33
24.925697,-81.915894,6.37,33
24.922615,-81.896851,6.38,33
24.91954,-81.877808,6.38,33
24.916481,-81.858765,6.39,33
24.913399,-81.839752,6.39,33
24.910294,-81.820709,6.4,33
24.907211,-81.801697,6.4,33
24.894798,-81.725586,6.42,33
24.891693,-81.706543,6.43,33
24.888565,-81.687531,6.44,33
24.885452,-81.668518,6.44,33
24.882332,-81.649475,6.45,33
24.869789,-81.573425,6.48,33
24.866653,-81.554413,6.49,33
24.863503,-81.5354,6.5,33
24.860344,-81.516388,6.5,33
24.857201,-81.497375,6.51,33
24.854034,-81.478394,6.52,33
24.850868,-81.459381,6.53,33
24.847702,-81.440369,6.53,33
24.844528,-81.421387,6.54,33
26.059063,-97.208252,8.18,76
26.060822,-97.07074,8.27,76
26.06105,-97.051086,8.27,76
26.061504,-97.01178,8.24,76
26.061729,-96.992157,8.22,76
26.061947,-96.972504,8.21,76
24.994568,-82.236511,6.32,33
24.9674,-82.064941,6.33,33
24.964348,-82.045868,6.34,33
24.961327,-82.026825,6.34,33
24.958267,-82.007751,6.34,33
24.9552,-81.988708,6.35,33
24.952148,-81.969666,6.35,33
24.949089,-81.950623,6.35,33
24.94603,-81.93158,6.36,33
24.942963,-81.912506,6.36,33
24.939888,-81.893463,6.36,33
24.936813,-81.87442,6.37,33
24.933739,-81.855377,6.37,33
24.930656,-81.836365,6.38,33
24.927559,-81.817322,6.38,33
24.924469,-81.798279,6.39,33
24.912064,-81.722137,6.41,33
24.908943,-81.703125,6.42,33
24.90583,-81.684082,6.42,33
24.90271,-81.66507,6.43,33
24.89959,-81.646027,6.44,33
24.887039,-81.569946,6.47,33
24.883896,-81.550934,6.48,33
24.880745,-81.531921,6.49,33
24.877594,-81.512909,6.49,33
24.874443,-81.493896,6.5,33
24.871284,-81.474915,6.51,33
24.868103,-81.455872,6.51,33
24.864952,-81.43689,6.52,33
24.861763,-81.417877,6.52,33
24.858597,-81.398865,6.53,33
24.855423,-81.379883,6.53,33
24.852226,-81.36087,6.54,33
26.078461,-97.070984,8.27,76
26.078701,-97.051331,8.26,76
26.078926,-97.031677,8.25,76
26.079151,-97.012054,8.24,76
26.079376,-96.992401,8.22,76
26.079597,-96.972748,8.21,76
24.984673,-82.061584,6.32,33
24.981636,-82.042511,6.32,33
24.978577,-82.023468,6.32,33
24.97554,-82.004395,6.33,33
24.972481,-81.985352,6.33,33
24.969421,-81.966278,6.33,33
24.966362,-81.947235,6.34,33
24.963295,-81.928162,6.34,33
24.96022,-81.909119,6.35,33
24.957153,-81.890076,6.35,33
24.954086,-81.871033,6.36,33
24.951012,-81.85199,6.36,33
24.947914,-81.832947,6.37,33
24.944824,-81.813904,6.37,33
24.929314,-81.718719,6.4,33
24.926201,-81.699677,6.41,33
24.923088,-81.680664,6.41,33
24.919968,-81.661621,6.42,33
24.91684,-81.642578,6.43,33
24.904289,-81.566498,6.46,33
24.901146,-81.547485,6.47,33
24.898003,-81.528442,6.47,33
24.894859,-81.50943,6.48,33
24.891693,-81.490417,6.49,33
24.888519,-81.471405,6.49,33
24.885368,-81.452393,6.5,33
24.882187,-81.43338,6.5,33
24.879021,-81.414368,6.51,33
24.875832,-81.395386,6.52,33
24.872658,-81.376373,6.52,33
24.869469,-81.357361,6.53,33
24.86628,-81.338379,6.53,33
24.863075,-81.319366,6.54,33
24.859886,-81.300354,6.54,33
26.078449,-98.073364,7.17,76
26.095871,-97.090912,8.28,76
26.096119,-97.071259,8.27,76
26.096352,-97.051605,8.26,76
26.096802,-97.012299,8.23,76
26.097027,-96.992645,8.22,76
26.097244,-96.972992,8.21,76
25.05304,-82.382599,6.3,33
25.050064,-82.363495,6.3,33
25.047089,-82.344421,6.3,33
25.044106,-82.325317,6.29,33
25.004997,-82.077301,6.3,33
25.001953,-82.058228,6.31,33
24.998909,-82.039154,6.31,33
24.995865,-82.020081,6.31,33
24.992813,-82.001038,6.31,33
24.989761,-81.981964,6.32,33
24.986694,-81.962921,6.32,33
24.983643,-81.943848,6.32,33
24.980576,-81.924805,6.33,33
24.977501,-81.905731,6.33,33
24.974426,-81.886688,6.34,33
24.971352,-81.867645,6.34,33
24.968269,-81.848572,6.35,33
24.965179,-81.829529,6.35,33
24.946594,-81.715271,6.39,33
24.943459,-81.696228,6.4,33
24.940338,-81.677185,6.4,33
24.937218,-81.658173,6.41,33
24.934097,-81.63913,6.41,33
24.918411,-81.544006,6.45,33
24.915253,-81.524963,6.46,33
24.912094,-81.505951,6.47,33
24.908936,-81.486938,6.47,33
24.905777,-81.467926,6.48,33
24.902611,-81.448914,6.48,33
24.899445,-81.429871,6.49,33
24.893074,-81.391846,6.5,33
24.8899,-81.372864,6.51,33
24.886711,-81.353851,6.51,33
24.883522,-81.334839,6.52,33
24.88031,-81.315826,6.52,33
24.877129,-81.296844,6.53,33
26.113537,-97.091187,8.28,76
26.11377,-97.071533,8.27,76
26.113998,-97.051849,8.26,76
26.114456,-97.012543,8.23,76
26.114681,-96.992889,8.22,76
26.114902,-96.973206,8.2,76
26.115105,-96.953552,8.19,76
25.893867,-89.652649,6.94,2
25.070343,-82.379333,6.28,33
25.067368,-82.360229,6.28,33
25.064377,-82.341125,6.28,33
25.061409,-82.322021,6.28,33
25.058418,-82.302948,6.28,33
25.02227,-82.073944,6.29,33
25.019226,-82.054871,6.29,33
25.016197,-82.035797,6.3,33
25.013153,-82.016724,6.3,33
25.010094,-81.997681,6.3,33
25.007034,-81.978607,6.3,33
25.003975,-81.959534,6.31,33
25.000916,-81.94046,6.31,33
24.997849,-81.921417,6.31,33
24.994781,-81.902344,6.32,33
24.991707,-81.883301,6.32,33
24.926193,-81.483459,6.46,33
24.923019,-81.464417,6.46,33
24.910332,-81.388367,6.49,33
24.907143,-81.369324,6.49,33
24.903954,-81.350342,6.5,33
24.900757,-81.331329,6.51,33
24.89756,-81.312317,6.51,33
26.132107,-97.012787,8.23,76
26.132332,-96.993134,8.21,76
26.132557,-96.97345,8.2,76
26.132763,-96.953796,8.19,76
25.087639,-82.376038,6.27,33
25.081688,-82.33783,6.27,33
25.078697,-82.318726,6.27,33
25.075714,-82.299622,6.27,33
25.039566,-82.070587,6.28,33
25.036514,-82.051514,6.28,33
25.033478,-82.03244,6.28,33
25.030426,-82.013367,6.28,33
25.027382,-81.994293,6.29,33
25.024315,-81.97522,6.29,33
25.021248,-81.956146,6.29,33
25.018196,-81.937073,6.3,33
25.015121,-81.91803,6.3,33
25.012054,-81.898956,6.3,33
25.008987,-81.879883,6.31,33
24.99044,-81.765564,6.34,33
24.987335,-81.746521,6.35,33
24.984215,-81.727448,6.35,33
24.98111,-81.708405,6.36,33
24.977989,-81.689362,6.37,33
24.924393,-81.365845,6.48,33
24.921196,-81.346802,6.49,33
24.918007,-81.327789,6.49,33
24.840149,-80.871948,6.62,33
26.148834,-97.091705,8.27,76
26.149067,-97.072052,8.26,76
26.149303,-97.052368,8.25,76
26.149551,-97.032715,8.24,76
26.149761,-97.013031,8.22,76
26.149994,-96.993378,8.21,76
26.1502,-96.973694,8.2,76
26.15041,-96.954041,8.19,76
25.098976,-82.334534,6.25,33
25.095993,-82.31543,6.25,33
25.093018,-82.296326,6.25,33
25.053795,-82.048157,6.27,33
25.050743,-82.029083,6.27,33
25.047714,-82.01001,6.27,33
25.044655,-81.990906,6.27,33
25.041595,-81.971863,6.28,33
25.038536,-81.952759,6.28,33
25.035469,-81.933716,6.28,33
25.032402,-81.914642,6.29,33
25.029335,-81.895569,6.29,33
25.007698,-81.762146,6.33,33
25.004601,-81.743073,6.34,33
25.001495,-81.72403,6.34,33
24.998367,-81.704956,6.35,33
24.995255,-81.685913,6.35,33
26.143227,-98.31134,7.06,76
26.14904,-98.075409,7.16,76
26.166496,-97.09198,8.27,76
26.166729,-97.072296,8.26,76
26.166969,-97.052643,8.25,76
26.167187,-97.032959,8.23,76
26.167419,-97.013306,8.22,76
26.167637,-96.993622,8.21,76
26.167862,-96.973938,8.2,76
26.168068,-96.954285,8.19,76
25.116287,-82.331238,6.24,33
25.113312,-82.312134,6.24,33
25.110306,-82.29303,6.24,33
25.071083,-82.0448,6.25,33
25.068031,-82.025696,6.25,33
25.065002,-82.006622,6.26,33
25.061935,-81.987549,6.26,33
25.058876,-81.968475,6.26,33
25.055809,-81.949402,6.27,33
25.052742,-81.930328,6.27,33
25.049683,-81.911255,6.28,33
25.0466,-81.892181,6.28,33
25.024971,-81.758698,6.32,33
25.021858,-81.739655,6.32,33
25.018745,-81.720581,6.33,33
25.01564,-81.701538,6.33,33
25.01252,-81.682495,6.34,33
26.180355,-97.367737,7.63,76
26.184147,-97.092255,8.26,76
26.184399,-97.072571,8.25,76
26.184624,-97.052887,8.24,76
26.184856,-97.033203,8.23,76
26.185081,-97.01355,8.22,76
26.185307,-96.993866,8.21,76
26.18552,-96.974182,8.19,76
26.185738,-96.954498,8.18,76
25.133591,-82.327942,6.23,33
25.1306,-82.308838,6.23,33
25.127609,-82.289734,6.23,33
25.085327,-82.022339,6.24,33
25.082275,-82.003265,6.24,33
25.079224,-81.984192,6.25,33
25.076157,-81.965088,6.25,33
25.07309,-81.946014,6.25,33
25.070023,-81.926941,6.26,33
25.066963,-81.907837,6.26,33
25.042252,-81.75528,6.3,33
25.039139,-81.736206,6.31,33
25.036026,-81.717163,6.32,33
25.032913,-81.69809,6.32,33
25.029793,-81.679016,6.33,33
24.914772,-80.994019,6.56,33
26.201809,-97.092529,8.26,76
26.202049,-97.072845,8.25,76
26.202282,-97.053162,8.24,76
26.202507,-97.033478,8.22,76
26.202736,-97.013794,8.21,76
26.202957,-96.99411,8.2,76
26.203167,-96.974426,8.19,76
26.203392,-96.954742,8.18,76
25.15387,-82.343781,6.22,33
25.150887,-82.324646,6.22,33
25.147903,-82.305542,6.22,33
25.093445,-81.961731,6.24,33
25.059525,-81.751831,6.29,33
25.056412,-81.732788,6.3,33
25.053291,-81.713715,6.3,33
25.050179,-81.694641,6.31,33
25.04705,-81.675598,6.32,33
24.93528,-81.009399,6.55,33
24.931999,-80.990417,6.55,33
24.928741,-80.971405,6.56,33
26.219471,-97.092773,8.25,76
26.219711,-97.07309,8.24,76
26.219944,-97.053406,8.23,76
26.220169,-97.033722,8.22,76
26.220402,-97.014038,8.21,76
26.220627,-96.994354,8.2,76
26.220837,-96.97467,8.19,76
26.221058,-96.954956,8.18,76
26.224751,-96.502106,7.94,76
25.135101,-82.111115,6.2,33
24.955765,-81.024811,6.53,33
24.952507,-81.005798,6.54,33
24.949242,-80.986786,6.54,33
24.945969,-80.967773,6.55,33
24.942696,-80.948792,6.56,33
26.237129,-97.093048,8.25,76
26.237373,-97.073364,8.24,76
26.237606,-97.05368,8.23,76
26.237846,-97.033966,8.22,76
26.23872,-96.9552,8.17,76
25.155441,-82.126892,6.19,33
25.152405,-82.107758,6.19,33
25.149368,-82.088654,6.2,33
25.056473,-81.516174,6.34,33
25.053314,-81.497101,6.35,33
25.050148,-81.478058,6.35,33
25.046982,-81.458984,6.36,33
25.043808,-81.439941,6.36,33
24.969742,-81.002197,6.53,33
24.966484,-80.983185,6.53,33
24.963211,-80.964172,6.54,33
24.92363,-80.736206,6.59,33
24.900246,-80.603302,6.59,33
26.256168,-96.975128,8.18,76
26.256374,-96.955444,8.17,76
25.175774,-82.142639,6.18,33
25.172737,-82.123535,6.18,33
25.169701,-82.104431,6.18,33
25.166664,-82.085297,6.18,33
25.163628,-82.066193,6.19,33
25.073746,-81.512695,6.33,33
25.07058,-81.493622,6.33,33
25.067413,-81.474548,6.34,33
25.064247,-81.455505,6.34,33
25.061081,-81.436462,6.35,33
24.983704,-80.979584,6.52,33
26.254963,-98.078491,7.04,76
26.273621,-96.995087,8.19,76
26.273834,-96.975372,8.18,76
26.274036,-96.955688,8.17,76
25.190033,-82.120178,6.17,33
25.186996,-82.101074,6.17,33
25.18396,-82.08194,6.17,33
25.091019,-81.509186,6.31,33
25.087837,-81.490112,6.32,33
25.084686,-81.471069,6.33,33
25.081505,-81.451996,6.33,33
25.078323,-81.432922,6.34,33
24.974632,-80.823853,6.56,33
24.90094,-80.406158,6.59,33
26.27216,-98.098694,6.99,76
26.272625,-98.078979,7.01,76
26.291058,-97.015015,8.2,76
26.291283,-96.995331,8.19,76
26.291504,-96.975616,8.18,76
26.291706,-96.955902,8.16,76
25.237434,-82.308167,6.16,33
25.234436,-82.289001,6.16,33
25.231438,-82.269867,6.16,33
25.228432,-82.250732,6.16,33
25.225449,-82.231598,6.16,33
25.2043,-82.097717,6.16,33
25.108269,-81.505707,6.3,33
25.105103,-81.486633,6.31,33
25.101944,-81.46756,6.31,33
25.09877,-81.448486,6.32,33
25.095596,-81.429443,6.32,33
26.289829,-98.099182,6.98,76
26.290295,-98.079498,7.0,76
26.300041,-97.606567,7.42,76
26.300404,-97.586884,7.49,76
26.300758,-97.567169,7.53,76
26.3078,-97.094116,8.24,76
26.308044,-97.074402,8.22,76
26.308277,-97.054718,8.21,76
26.308735,-97.015289,8.19,76
26.30896,-96.995575,8.18,76
26.309174,-96.975861,8.17,76
26.309383,-96.956146,8.16,76
25.254738,-82.30484,6.15,33
25.251755,-82.285706,6.15,33
25.248764,-82.266571,6.15,33
25.245758,-82.247437,6.15,33
25.242744,-82.228271,6.15,33
25.125534,-81.502197,6.28,33
25.122383,-81.483154,6.29,33
25.119209,-81.46405,6.3,33
25.116035,-81.445007,6.3,33
25.112862,-81.425903,6.31,33
26.306557,-98.13913,6.94,76
26.30703,-98.119415,6.95,76
26.307491,-98.099731,6.95,76
26.316261,-97.685822,7.42,76
26.316639,-97.666107,7.42,76
26.317005,-97.646393,7.42,76
26.317719,-97.606995,7.44,76
26.318073,-97.58728,7.52,76
26.31842,-97.567566,7.54,76
26.318764,-97.547852,7.56,76
26.32523,-97.114136,8.24,76
26.325462,-97.094391,8.24,76
26.32571,-97.074677,8.22,76
26.325947,-97.054962,8.21,76
26.32618,-97.035248,8.2,76
26.326397,-97.015533,8.19,76
26.326622,-96.995819,8.18,76
26.326851,-96.976105,8.17,76
25.272064,-82.301544,6.14,33
25.269081,-82.28241,6.14,33
25.266068,-82.263245,6.14,33
25.263077,-82.24411,6.14,33
25.260063,-82.224976,6.14,33
25.208336,-81.89978,6.15,33
25.205261,-81.880676,6.16,33
25.202171,-81.861542,6.16,33
25.199097,-81.842438,6.17,33
25.195992,-81.823334,6.17,33
25.0755,-81.098389,6.34,33
25.042831,-80.90802,6.47,33
25.036232,-80.869995,6.49,33
25.032936,-80.850952,6.5,33
25.029633,-80.83194,6.51,33
25.026329,-80.812927,6.52,33
26.320305,-98.297333,6.82,76
26.324219,-98.139648,6.93,76
26.324692,-98.119934,6.92,76
26.328297,-97.96225,7.14,76
26.333931,-97.686249,7.42,76
26.334301,-97.666504,7.43,76
26.334675,-97.64679,7.44,76
26.335033,-97.627075,7.44,76
26.335381,-97.607361,7.46,76
26.335735,-97.587646,7.54,76
26.33609,-97.567932,7.55,76
26.342648,-97.134094,8.26,76
26.342899,-97.11438,8.24,76
26.343147,-97.094666,8.23,76
26.343384,-97.074951,8.22,76
26.343616,-97.055237,8.21,76
26.343842,-97.035522,8.2,76
26.344074,-97.015778,8.19,76
26.344299,-96.996063,8.18,76
25.289383,-82.298218,6.13,33
25.286385,-82.279083,6.13,33
25.283394,-82.259918,6.13,33
25.280388,-82.240784,6.13,33
25.277374,-82.221619,6.12,33
25.225632,-81.896362,6.14,33
25.222557,-81.877258,6.15,33
25.219467,-81.858124,6.15,33
25.216385,-81.83902,6.15,33
25.213287,-81.819885,6.16,33
25.05677,-80.885376,6.46,33
25.053474,-80.866333,6.47,33
25.050171,-80.847321,6.48,33
25.046875,-80.828308,6.5,33
25.043564,-80.809265,6.5,33
25.040253,-80.790253,6.52,33
25.020294,-80.676147,6.56,33
26.337463,-98.317627,6.86,76
26.337975,-98.297913,6.8,76
26.338482,-98.278198,6.77,76
26.345535,-97.982452,7.08,76
26.345959,-97.962738,7.12,76
26.346397,-97.942993,7.16,76
26.351608,-97.686646,7.43,76
26.351978,-97.666931,7.44,76
26.352352,-97.647217,7.44,76
26.352703,-97.627502,7.44,76
26.353062,-97.607758,7.48,76
26.353413,-97.588043,7.56,76
26.35376,-97.568329,7.54,76
26.360317,-97.134399,8.26,76
26.360577,-97.114655,8.24,76
26.360817,-97.09494,8.23,76
26.361061,-97.075195,8.22,76
26.361294,-97.055481,8.21,76
26.361526,-97.035767,8.19,76
26.361752,-97.016052,8.18,76
26.361961,-96.996307,8.17,76
25.306702,-82.294922,6.12,33
25.303711,-82.275757,6.12,33
25.300705,-82.256592,6.11,33
25.297699,-82.237457,6.11,33
25.294701,-82.218292,6.11,33
25.242935,-81.892975,6.13,33
25.239853,-81.87384,6.13,33
25.236771,-81.854736,6.14,33
25.233681,-81.835602,6.14,33
25.230591,-81.816467,6.14,33
25.077293,-80.900757,6.42,33
25.073997,-80.881744,6.43,33
25.070717,-80.862701,6.45,33
25.067413,-80.843689,6.46,33
25.06411,-80.824646,6.47,33
25.060806,-80.805603,6.48,33
25.057487,-80.786591,6.5,33
26.348686,-98.554779,7.41,76
26.349251,-98.535065,7.36,76
26.349804,-98.51535,7.3,76
26.355644,-98.298462,6.81,76
26.363636,-97.963196,7.11,76
26.36964,-97.667358,7.45,76
26.370014,-97.647614,7.45,76
26.378002,-97.134674,8.25,76
26.378246,-97.114929,8.24,76
26.37849,-97.095215,8.23,76
26.378723,-97.07547,8.22,76
26.378971,-97.055756,8.2,76
26.379196,-97.036011,8.19,76
26.379429,-97.016296,8.18,76
26.379646,-96.996552,8.17,76
26.001396,-87.731079,7.03,2
25.260231,-81.889557,6.12,33
25.257149,-81.870422,6.12,33
25.254066,-81.851318,6.13,33
25.250969,-81.832184,6.13,33
25.247871,-81.813049,6.13,33
25.10112,-80.935242,6.34,33
25.087952,-80.85907,6.42,33
25.084656,-80.840027,6.43,33
25.081352,-80.820984,6.45,33
25.078041,-80.801941,6.46,33
25.074715,-80.782928,6.48,33
25.004196,-80.383667,6.56,33
26.366909,-98.535706,7.38,76
26.386578,-97.707214,7.45,76
26.391113,-97.450684,7.63,76
26.395676,-97.134949,8.25,76
26.395931,-97.115204,8.24,76
26.396175,-97.09549,8.23,76
26.396416,-97.075745,8.21,76
26.396641,-97.056,8.2,76
26.396877,-97.036255,8.19,76
26.39711,-97.016541,8.18,76
25.277527,-81.886169,6.11,33
25.274445,-81.867004,6.11,33
25.271362,-81.8479,6.11,33
25.268265,-81.828766,6.12,33
25.265175,-81.809631,6.12,33
25.098579,-80.817322,6.41,33
25.095276,-80.798309,6.42,33
25.091965,-80.779266,6.45,33
25.081985,-80.722168,6.49,33
26.403873,-97.727356,7.45,76
26.404263,-97.707642,7.46,76
